001-001-00-9	hydrogen	215-605-7	1333-74-0	Flam. Gas 1Press. Gas	H220	GHS02GHS04Dgr	H220	EUH001		U	CLP00
648-102-00-X	"Extract residues (coal), creosote oil acid; Wash Oil Extract Residue; [A complex combination of hydrocarbons from the base-freed fraction from the distillation of coal tar, boiling in the range of approximately 250°C to 280°C (482°F to 536°F). It consists predominantly of biphenyl and isomeric diphenylnaphthalenes.]"	310-189-4	122384-77-4	Carc. 1B	H350	GHS08Dgr	H350			M	CLP00/ATP01
648-103-00-5	"Anthracene oil, anthracene paste; Anthracene Oil Fraction; [The anthracene-rich solid obtained by the crystallization and centrifuging of anthracene oil.  It is composed primarily of anthracene, carbazole and phenanthrene.]"	292-603-2	90640-81-6	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-104-00-0	"Anthracene oil, anthracene-low; Anthracene Oil Fraction; [The oil remaining after the removal, by a crystallization process, of an anthracene-rich solid (anthracene paste) from anthracene oil.  It is composed primarily of two, three and four membered aromatic compounds.]"	292-604-8	90640-82-7	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-105-00-6	"Residues (coal tar), anthracene oil distn.; Anthracene Oil Fraction; [The residue from the fraction distillation of crude anthracene boiling in the approximate range of 340°C to 400°C (644°F to 752°F).  It consists predominantly of tri- and polynuclear aromatic and heterocyclic hydrocarbons.]"	295-505-8	92061-92-2	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-106-00-1	"Anthracene oil, anthracene paste, anthracene fraction; Anthracene Oil Fraction; [A complex combination of hydrocarbons from the distillation of anthracene obtained by the crystallization of anthracene oil from bituminous high temperature tar and boiling in the range of 330°C to 350°C (626°F to 662°F).  It contains chiefly anthracene, carbazole and phenanthrene.]"	295-275-9	91995-15-2	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-107-00-7	"Anthracene oil, anthracene paste, carbazole fraction; Anthracene Oil Fraction; [A complex combination of hydrocarbons from the distillation of anthracene obtained by crystallization of anthracene oil from bituminous coal high temperature tar and boiling in the approximate range of 350°C to 360°C (662°F to 680°F).  It contains chiefly anthracene, carbazole and phenanthrene.]"	295-276-4	91995-16-3	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-108-00-2	"Anthracene oil, anthracene paste, distn. lights; Anthracene Oil Fraction; [A complex combination of hydrocarbons from the distillation of anthracene obtained by crystallization of anthracene oil from bituminous high temperature tar and boiling in the range of approximately 290°C to 340°C (554°F to 644°F). It contains chiefly trinuclear aromatics and their dihydro derivatives.]"	295-278-5	91995-17-4	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-109-00-8	"Tar oils, coal, low-temp.; Tar Oil, high boiling; [A distillate from low-temperature coal tar.  Composed primarily of hydrocarbons, phenolic compounds and aromatic nitrogen bases boiling in the range of approximately 160°C to 340°C (320°F to 644°F).]"	309-889-2	101316-87-4	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-110-00-3	"Extract residues (coal), low temp. coal atar alk.; [The residue from low temperature coal tar oils after an alkaline wash, such as aqueous sodium hydroxide, to remove crude coal tar acids.  Composed primarily of hydrocarbons and aromatic nitrogen bases.]"	310-191-5	122384-78-5	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-111-00-9	"Phenols, ammonia liquor ext.; Alkaline Extract; [The combination of phenols extracted, using isobutyl acetate, from the ammonia liquor condensed from the gas evolved in low-temperature (less than 700°C (1292°F)) destructive distillation of coal.  It consists predominantly of a reaction mass of monohydric and dihydric phenols.]"	284-881-9	84988-93-2	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-112-00-4	"Distillates (coal tar), light oils, alk. exts.; Alkaline Extract; [The aqueous extract from carbolic oil produced by an alkaline wash such as aqueous sodium hydroxide.  Composed primarily of the alkali salts of various phenolic compounds.]"	292-610-0	90640-88-3	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-113-00-X	"Extracts, coal tar oil alk.; Alkaline Extract; [The extract from coal tar oil produced by an alkaline wash such as aqueous sodium hydroxide.  Composed primarily of the alkali salts of various phenolic compounds.]"	266-017-2	65996-83-0	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-114-00-5	"Distillates (coal tar), naphthalene oils, alk. exts.; Alkaline Extract; [The aqueous extract from naphthalene oil produced by an alkaline wash such as aqueous sodium hydroxide.  Composed primarily of the alkali salts of various phenolic compounds.]"	292-611-6	90640-89-4	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-115-00-0	"Extract residues (coal), tar oil alk., carbonated, limed; Crude Phenols; [The product obtained by treatment of coal tar oil alkaline extract with CO2 and CaO.  Composed primarily of CaCO3, Ca(OH)2, Na2CO3 and other organic and inorganic impurities.]"	292-629-4	90641-06-8	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-116-00-6	"Tar acids, coal, crude; Crude Phenols; [The reaction product obtained by neutralizing coal tar oil alkaline extract with an acidic solution, such as aqueous sulfuric acid, or gaseous carbon dioxide, to obtain the free acids.  Composed primarily of tar acids such as phenol, cresols, and xylenols.]"	266-019-3	65996-85-2	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-117-00-1	"Tar acids, brown-coal, crude; Crude Phenols; [An acidified alkaline extract of brown coal tar distillate.  Composed primarily of phenol and phenol homologs.]"	309-888-7	101316-86-3	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-118-00-7	"Tar acids, brown-coal gasification; Crude Phenols; [A complex combination of organic compounds obtained from brown coal gasification.  Composed primarily of C6-10 hydroxy aromatic phenols and their homologs.]"	295-536-7	92062-22-1	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-119-00-2	"Tar acids, distn. residues; Distillate Phenols; [A residue from the distillation of crude phenol from coal.  It consists predominantly of phenols having carbon numbers in the range of C8 through C10 with a softening point of 60°C to 80°C (140°F to 176°F).]"	306-251-5	96690-55-0	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-120-00-8	"Tar acids, methylphenol fraction; Distillate Phenols; [The fraction of tar acid rich in 3- and 4-methylphenol, recovered by distillation of low-temperature coal tar crude tar acids.]"	284-892-9	84989-04-8	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-121-00-3	"Tar acids, polyalkylphenol fraction; Distillate Phenols; [The fraction of tar acids, recovered by distillation of low-temperature coal tar crude tar acids, having an approximate boiling range of 225°C to 320°C (437°F to 608°F).  Composed primarily of polyalkylphenols.]"	284-893-4	84989-05-9	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-122-00-9	"Tar acids, xylenol fraction; Distillate Phenols; [The fraction of tar acids, rich in 2,4- and 2,5-dimethylphenol, recovered by distillation of low-temperature coal tar crude tar acids.]"	284-895-5	84989-06-0	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-123-00-4	"Tar acids, ethylphenol fraction; Distillate Phenols; [The fraction of tar acids, rich in 3- and 4-ethylphenol, recovered by distillation of low-temperature coal tar crude tar acids.]"	284-891-3	84989-03-7	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-124-00-X	"Tar acids, 3,5-xylenol fraction; Distillate Phenols; [The fraction of tar acids, rich in 3,5-dimethylphenol, recovered by distillation of low-temperature coal tar acids.]"	284-896-0	84989-07-1	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-125-00-5	"Tar acids, residues, distillates, first-cut; Distillate Phenols; [The residue from the distillation in the range of 235°C to 355°C (481°F to 697°F) of light carbolic oil.]"	270-713-1	68477-23-6	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-126-00-0	"Tar acids, cresylic, residues; Distillate Phenols; [The residue from crude coal tar acids after removal of phenol, cresols, xylenols and any higher boiling phenols.  A black solid with a melting point approximately 80°C (176°F). Composed primarily of polyalkylphenols, resin gums, and inorganic salts.]"	271-418-0	68555-24-8	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-127-00-6	"Phenols, C9-11; Distillate Phenols"	293-435-2	91079-47-9	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-128-00-1	"Tar acids, cresylic; Distillate Phenols; [A complex combination of organic compounds obtained from brown coal and boiling in the range of approximately 200°C to 230°C (392°F to 446°F).  It contains chiefly phenols and pyridine bases.]"	295-540-9	92062-26-5	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-129-00-7	"Tar acids, brown-coal, C2-alkylphenol fraction; Distillate Phenols; [The distillate from the acidification of alkaline washed lignite tar distillate boiling in the range of approximately 200°C to 230°C (392°F to 446°F).  Composed primarily of m- and p-ethylphenol as well as cresols and xylenols.]"	302-662-9	94114-29-1	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-130-00-2	"Extract oils (coal), naphthalene oils; Acid Extract; [The aqueous extract produced by an acidic wash of alkali-washed naphthalene oil.  Composed primarily of acid salts of various aromatic nitrogen bases including pyridine, quinoline and their alkyl derivatives.]"	292-623-1	90641-00-2	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-131-00-8	"Tar bases, quinoline derivs.; Distillate Bases"	271-020-7	68513-87-1	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-132-00-3	"Tar bases, coal, quinoline derivs. fraction; Distillate Bases"	274-560-1	70321-67-4	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-133-00-9	"Tar bases, coal, distn. residues; Distillate Bases; [The distillation residue remaining after the distillation of the neutralized, acid-extracted base-containing tar fractions obtained by the distillation of coal tars.  It contains chiefly aniline, collidines, quinoline and quinoline derivatives and toluidines.]"	295-544-0	92062-29-8	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-134-00-4	"Hydrocarbon oils, arom., mixed with polyethylene and polypropylene, pyrolyzed, light oil fraction; Heat Treatment Products; [The oil obtained from the heat treatment of a polyethylene/polypropylene reaction mass with coal tar pitch or aromatic oils.  It consists predominantly of benzene and its homologs boiling in a range of approximately 70°C to 120°C (158°F to 248°F).]"	309-745-9	100801-63-6	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-135-00-X	"Hydrocarbon oils, arom., mixed with polyethylene, pyrolyzed, light oil fraction; Heat Treatment Products; [The oil obtained from the heat treatment of polyethylene with coal tar pitch or aromatic oils.  It consists predominantly of benzene and its homologs boiling in a range of 70°C to 120°C (158°F to 248°F).]"	309-748-5	100801-65-8	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-136-00-5	"Hydrocarbon oils, arom., mixed with polystyrene, pyrolyzed, light oil fraction; Heat Treatment Products; [The oil obtained from the heat treatment of polystyrene with coal tar pitch or aromatic oils.  It consists predominantly of benzene and its homologs boiling in a range of approximately 70°C to 210°C (158°F to 410°F).]"	309-749-0	100801-66-9	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-137-00-0	"Extract residues (coal), tar oil alk., naphthalene distn. residues; Naphthalene Oil Extract Residue; [The residue obtained from chemical oil extracted after the removal of naphthalene by distillation composed primarily of two to four membered condensed ring aromatic hydrocarbons and aromatic nitrogen bases.]"	277-567-8	73665-18-6	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-138-00-6	"Creosote oil, low-boiling distillate; Wash Oil; [The low-boiling distillation fraction obtained from the high temperature carbonization of bituminous coal, which is further refined to remove excess crystalline salts. It consists primarily of creosote oil with some of the normal polynuclear aromatic salts, which are components of coal tar distillate, removed. It is crystal free at approximately 38°C (100°F).]"	274-566-4	70321-80-1	Carc. 1B	H350	GHS08Dgr	H350			M	CLP00/ATP01
648-139-00-1	"Tar acids, cresylic, sodium salts, caustic solns.; Alkaline Extract"	272-361-4	68815-21-4	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-140-00-7	"Extract oils (coal), tar base; Acid Extract; [The extract from coal tar oil alkaline extract residue produced by an acidic wash such as aqueous sulfuric acid after distillation to remove naphthalene.  Composed primarily of the acid salts of various aromatic nitrogen bases including pyridine, quinoline, and their alkyl derivatives.]"	266-020-9	65996-86-3	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-141-00-2	"Tar bases, coal, crude; Crude Tar Bases; [The reaction product obtained by neutralizing coal tar base extract oil with an alkaline solution, such as aqueous sodium hydroxide, to obtain the free bases. Composed primarily of such organic bases as acridine, phenanthridine, pyridine, quinoline and their alkyl derivatives.]"	266-018-8	65996-84-1	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J M	CLP00/ATP01
648-142-00-8	"Residues (coal), liq. solvent extn.; [A cohesive powder composed of coal mineral matter and undissolved coal remaining after extraction of coal by a liquid solvent.]"	302-681-2	94114-46-2	Carc. 1B	H350	GHS08Dgr	H350			M	CLP00
648-143-00-3	"Coal liquids, liq. solvent extn. soln.; [The product obtained by filtration of coal mineral matter and undissolved coal from coal extract solution produced by digesting coal in a liquid solvent. A black, viscous, highly complex liquid combination composed primarily of aromatic and partly hydro-genated aromatic hydrocarbons, aromatic nitrogen compounds, aromatic sulfur compounds, phenolic and other aromatic oxygen compounds and their alkyl derivatives.]"	302-682-8	94114-47-3	Carc. 1B	H350	GHS08Dgr	H350			M	CLP00
648-144-00-9	"Coal liquids, liq. solvent extn.; [The substantially solvent-free product obtained by the distillation of the solvent from filtered coal extract solution produced by digesting coal in a liquid solvent. A black semi-solid, composed primarily of a complex combination of condensed-ring aromatic hydrocarbons, aromatic nitrogen compounds, aromatic sulfur compounds, phenolic compounds and other aromatic oxygen compounds, and their alkyl derivatives.]"	302-683-3	94114-48-4	Carc. 1B	H350	GHS08Dgr	H350			M	CLP00
648-145-00-4	"Tar brown-coal; [An oil distilled from brown-coal tar. Composed primarily of aliphatic, naphthenic and one- to three-ring aromatic hydrocarbons, their alkyl derivates, heteroaromatics and one- and two-ring phenols boiling in the range of approximately 150 °C to 360 °C (302 °F to 680 °F).]"	309-885-0	101316-83-0	Carc. 1A	H350	GHS08Dgr	H350				CLP00
648-146-00-X	"Tar, brown-coal, low-temp.; [A tar obtained from low temperature carbonization and low temperature gasification of brown coal. Composed primarily of aliphatic, naphthenic and cyclic aromatic hydrocarbons, heteroaromatic hydrocarbons and cyclic phenols.]"	309-886-6	101316-84-1	Carc. 1A	H350	GHS08Dgr	H350				CLP00
648-147-00-5	"Light oil (coal), coke-oven; Crude benzole; [The volatile organic liquid extracted from the gas evolved in the high temperature (greater than 700°C (1292°F)) destructive distillation of coal.  Composed primarily of benzene, toluene, and xylenes.  May contain other minor hydrocarbon constituents.]"	266-012-5	65996-78-3	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J	CLP00/ATP01
648-148-00-0	"Distillates (coal), liq. solvent extn., primary; [The liquid product of condensation of vapors emitted during the digestion of coal in a liquid solvent and boiling in the range of approximately 30°C to 300°C (86°F to 572°F).  Composed primarily of partly hydrogenated condensed-ring aromatic hydrocarbons, aromatic compounds containing nitrogen, oxygen and sulfur, and their alkyl derivatives having carbon numbers predominantly in the range of C4 through C14.]"	302-688-0	94114-52-0	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J	CLP00/ATP01
648-149-00-6	"Distillates (coal), solvent extn., hydrocracked; [Distillate obtained by hydrocracking of coal extract or solution produced by the liquid solvent extraction or supercritical gas extraction processes and boiling in the range of approximately 30°C to 300°C (86°F to 572°F).  Composed primarily of aromatic, hydrogenated aromatic and naphthenic compounds, their alkyl derivatives and alkanes with carbon numbers predominantly in the range of C4 through C14.  Nitrogen, sulfur and oxygen-containing aromatic and hydrogenated aromatic compounds are also present.]"	302-689-6	94114-53-1	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J	CLP00/ATP01
648-150-00-1	"Naphtha (coal), solvent extn., hydrocracked; [Fraction of the distillate obtained by hydrocracking of coal extract or solution produced by the liquid solvent extraction or supercritical gas extraction processes and boiling in the range of approximately 30°C to 180°C (86°F to 356°F).  Composed primarily of aromatic, hydrogenated aromatic and naphthenic compounds, their alkyl derivatives and alkanes with carbon numbers predominantly in the range of C4 to C9.  Nitrogen, sulfur and oxygen-containing aromatic and hydrogenated aromatic compounds are also present.]"	302-690-1	94114-54-2	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J	CLP00/ATP01
648-151-00-7	"Gasoline, coal solvent extn., hydrocracked naphtha; [Motor fuel produced by the reforming of the refined naphtha fraction of the products of hydrocracking of coal extract or solution produced by the liquid solvent extraction or supercritical gas extraction processes and boiling in the range of approximately 30 °C to 180 °C (86 °F to 356 °F). Composed primarily of aromatic and naphthenic hydrocarbons, their alkyl derivatives and alkyl hydrocarbons having carbon numbers in the range of C4 through C9.]"	302-691-7	94114-55-3	Carc. 1B	H350	GHS08Dgr	H350				CLP00
648-152-00-2	"Distillates (coal), solvent extn., hydrocracked middle; [Distillate obtained from the hydrocracking of coal extract or solution produced by the liquid solvent extraction or supercritical gas extraction processes and boiling in the range of approximately 180°C to 300°C (356°F to 572°F.  Composed primarily of two-ring aromatic, hydrogenated aromatic and naphthenic compounds, their alkyl derivatives and alkanes having carbon numbers predominantly in the range of C9 through C14.  Nitrogen, sulfur and oxygen-containing compounds are also present.]"	302-692-2	94114-56-4	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J	CLP00/ATP01
648-153-00-8	"Distillates (coal), solvent extn., hydrocracked hydrogenated middle; [Distillate from the hydrogenation of hydrocracked middle distillate from coal extract or solution produced by the liquid solvent extraction or supercritical gas extraction processes and boiling in the range of approximately 180°C to 280°C (356°F to 536°F).  Composed primarily of hydrogenated two- ring carbon compounds and their alkyl derivatives having carbon numbers predominantly in the range of C9 through C14.]"	302-693-8	94114-57-5	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J	CLP00/ATP01
648-154-00-3	"Fuels, jet aircraft, coal solvent extn., hydrocracked hydrogenated; [Jet engine fuel produced by hydrogenation of the middle distillate fraction of the products of hydrocracking of coal extract or solution produced by the liquid solvent extraction or supercritical gas extraction processes and boiling in the range of approximately 180 °C to 225 °C (356 °F to 473 °F). Composed primarily of hydrogenated two-ring hydrocarbons and their alkyl derivatives having carbon numbers predominantly in the range of C10 through C12.]"	302-694-3	94114-58-6	Carc. 2	H351	GHS08Wng	H350				CLP00
648-155-00-9	"Fuels, diesel, coal solvent extn., hydrocracked hydrogenated; [Diesel engine fuel produced by the hydrogenation of the middle distillate fraction of the products of hydrocracking of coal extract or solution produced by the liquid solvent extraction or supercritical gas extraction processes and boiling in the range of approximately 200 °C to 280 °C (392 °F to 536 °F). Composed primarily of hydrogenated two-ring hydrocarbons and their alkyl derivatives having carbon numbers predominantly in the range of C11 through C14.]"	302-695-9	94114-59-7	Carc. 2	H351	GHS08Wng	H350				CLP00
648-156-00-4	"Light oil (coal), semi-coking process; Fresh oil; [The volatile organic liquid condensed from the gas evolved in the low-temperature (less than 700°C (1292°F)) destructive distillation of coal.  Composed primarily of C6-10 hydrocarbons.]"	292-635-7	90641-11-5	Carc. 1BMuta. 1B	H350H340	GHS08Dgr	H350H340			J	CLP00/ATP01
649-001-00-3	"Extracts (petroleum), light naphthenic distillate solvent"	265-102-1	64742-03-6	Carc. 1B	H350	GHS08Dgr	H350				CLP00
649-002-00-9	"Extracts (petroleum), heavy paraffinic distillate solvent"	265-103-7	64742-04-7	Carc. 1B	H350	GHS08Dgr	H350				CLP00
649-003-00-4	"Extracts (petroleum), light paraffinic distillate solvent"	265-104-2	64742-05-8	Carc. 1B	H350	GHS08Dgr	H350				CLP00
649-004-00-X	"Extracts (petroleum), heavy naphthenic distillate solvent"	265-111-0	64742-11-6	Carc. 1B	H350	GHS08Dgr	H350				CLP00
649-005-00-5	"Extracts (petroleum), light vacuum gas oil solvent"	295-341-7	91995-78-7	Carc. 1B	H350	GHS08Dgr	H350				CLP00
649-006-00-0	"hydrocarbons C26-55, arom-rich"	307-753-7	97722-04-8	Carc. 1B	H350	GHS08Dgr	H350				CLP00
649-007-00-6	"fatty acids, tall-oil, reaction products with iminodiethanol and boric acid"	400-160-5		Skin Irrit. 2Aquatic Chronic 2	H315H411	GHS07GHS09Wng	H315H411				CLP00
649-008-00-1	"Residues (petroleum), atm. tower; Heavy Fuel oil; [A complex residuum from the atmospheric distillation of crude oil. It consists of hydrocarbons having carbon numbers predominantly greater than C20 and boiling above approximately 350 °C (662 °F). This stream is likely to contain 5 wt. % or more of 4- to 6-membered condensed ring aromatic hydrocarbons.]"	265-045-2	64741-45-3	Carc. 1B	H350	GHS08Dgr	H350				CLP00
649-009-00-7	"Gas oils (petroleum), heavy vacuum; Heavy Fuel oil; [A complex combination of hydrocarbons produced by the vacuum distillation of the residuum from atmospheric distillation of crude oil. It consists of hydrocarbons having carbon numbers predominantly in the range of C20 through C50 and boiling in the range of approximately 350 °C to 600 °C (662 °F to 1112 °F). This stream is likely to contain 5 wt. % or more of 4-to 6-membered condensed ring aromatic hydrocarbons.]"	265-058-3	64741-57-7	Carc. 1B	H350	GHS08Dgr	H350				CLP00
649-010-00-2	"Distillates (petroleum), heavy catalytic cracked; Heavy Fuel oil; [A complex combination of hydrocarbons produced by the distillation of products from a catalytic cracking process. It consists of hydrocarbons having carbon numbers predominantly in the range of C15 through C35 and boiling in the range of approximately 260 °C to 500 °C (500 °F to 932 °F). This stream is likely to contain 5 wt. % or more of 4- to 6-membered condensed ring aromatic hydrocarbons.]"	265-063-0	64741-61-3	Carc. 1B	H350	GHS08Dgr	H350				CLP00
649-011-00-8	"Clarified oils (petroleum), catalytic cracked; Heavy Fuel oil; [A complex combination of hydrocarbons produced as the residual fraction from distillation of the products from a catalytic cracking process. It consists of hydrocarbons having carbon numbers predominantly greater than C20 and boiling above approximately 350 °C (662 °F). This stream is likely to contain 5 wt. % or more of 4- to 6-membered condensed ring aromatic hydrocarbons.]"	265-064-6	64741-62-4	Carc. 1B	H350	GHS08Dgr	H350				CLP00
649-012-00-3	"Residues (petroleum), hydrocracked; Heavy Fuel oil; [A complex combination of hydrocarbons produced as the residual fraction from distillation of the products of a hydrocracking process. It consists of hydrocarbons having carbon numbers predominantly greater than C20 and boiling above approximately 350 °C (662 °F).]"	265-076-1	64741-75-9	Carc. 1B	H350	GHS08Dgr	H350				CLP00
649-013-00-9	"Residues (petroleum), thermal cracked; Heavy Fuel oil; [A complex combination of hydrocarbons produced as the residual fraction from distillation of the product from a thermal cracking process. It consists predominantly of unsaturated hydrocarbons having carbon numbers predominantly greater than C20 and boiling above approximately 350 °C (662 °F). This stream is likely to contain 5 wt. % or more of 4- to 6-membered condensed ring aromatic hydrocarbons.]"	265-081-9	64741-80-6	Carc. 1B	H350	GHS08Dgr	H350				CLP00
649-014-00-4	"Distillates (petroleum), heavy thermal cracked; Heavy Fuel oil; [A complex combination of hydrocarbons from the distillation of the products from a thermal cracking process. It consists predominantly of unsaturated hydrocarbons having carbon numbers predominantly in the range of C15 through C36 and boiling in the range of approximately 260 °C to 480 °C (500 °F to 896 °F). This stream is likely to contain 5 wt. % or more of 4- to 6-membered condensed ring aromatic hydrocarbons.]"	265-082-4	64741-81-7	Carc. 1B	H350	GHS08Dgr	H350				CLP00
649-015-00-X	"Gas oils (petroleum), hydrotreated vacuum; Heavy Fuel oil; [A complex combination of hydrocarbons obtained by treating a petroleum fraction with hydrogen in the presence of a catalyst. It consists of hydrocarbons having carbon numbers predominantly in the range of C13 through C50 and boiling in the range of approximately 230 °C to 600 °C (446 °F to 1112 °F). This stream is likely to contain 5 wt.% or more of 4- to 6-membered condensed ring aromatic hydrocarbons.]"	265-162-9	64742-59-2	Carc. 1B	H350	GHS08Dgr	H350				CLP00
649-016-00-5	"Residues (petroleum), hydrodesulfurized atmospheric tower; Heavy Fuel oil; [A complex combination of hydrocarbons obtained by treating an atmospheric tower residuum with hydrogen in the presence of a catalyst under conditions primarily to remove organic sulfur compounds. It consists of hydrocarbons having carbon numbers predominantly greater than C20 and boiling above approximately 350 °C (662 °F). This stream is likely to contain 5 wt. % or more of 4- to 6-membered condensed ring aromatic hydrocarbons.]"	265-181-2	64742-78-5	Carc. 1B	H350	GHS08Dgr	H350				CLP00
649-017-00-0	"Gas oils (petroleum), hydrodesulfurized heavy vacuum; Heavy Fuel oil; [A complex combination of hydrocarbons obtained from a catalytic hydrodesulfurization process. It consists of hydrocarbons having carbon numbers predominantly in the range of C20 through C50 and boiling in the range of approximately 350 °C to 600 °C (662 °F to 1112 °C). This stream is likely to contain 5 wt. % or more of 4- to 6-membered condensed ring aromatic hydrocarbons.]"	265-189-6	64742-86-5	Carc. 1B	H350	GHS08Dgr	H350				CLP00
649-018-00-6	"Residues (petroleum), steam-cracked; Heavy Fuel oil; [A complex combination of hydrocarbons obtained as the residual fraction from the distillation of the products of a steam cracking process (including steam cracking to produce ethylene). It consists predominantly of unsaturated hydrocarbons having carbon numbers predominantly greater than C14 and boiling above approximately 260 °C (500 °F). This stream is likely to contain 5 wt. % or more of 4- to 6-membered condensed ring aromatic hydrocarbons.]"	265-193-8	64742-90-1	Carc. 1B	H350	GHS08Dgr	H350				CLP00
649-019-00-1	"Residues (petroleum), atmospheric; Heavy Fuel oil; [A complex residuum from atmospheric distillation of crude oil. It consists of hydrocarbons having carbon numbers predominantly greater than C11 and boiling above approximately 200 °C (392 °F). This stream is likely to contain 5 wt. % or more of 4-to 6-membered condensed ring aromatic hydrocarbons.]"	269-777-3	68333-22-2	Carc. 1B	H350	GHS08Dgr	H350				CLP00
649-020-00-7	"Clarified oils (petroleum), hydrodesulfurized catalytic cracked; Heavy Fuel oil; [A complex combination of hydrocarbons obtained by treating catalytic cracked clarified oil with hydrogen to convert organic sulfur to hydrogen sulfide which is removed. It consists of hydrocarbons having carbon numbers predominantly greater than C20 and boiling above approximately 350 °C (662 °F). This stream is likely to contain 5 wt. % or more of 4-to 6-membered condensed ring aromatic hydrocarbons.]"	269-782-0	68333-26-6	Carc. 1B	H350	GHS08Dgr	H350				CLP00
649-021-00-2	"Distillates (petroleum), hydrodesulfurized intermediate catalytic cracked; Heavy Fuel oil; [A complex combination of hydrocarbons obtained by treating intermediate catalytic cracked distillates with hydrogen to convert organic sulfur to hydrogen sulfide which is removed. It consists of hydrocarbons having carbon numbers predominantly in the range of C11 through C30 and boiling in the range of approximately 205 °C to 450 °C (401 °F to 842 °F). It contains a relatively large proportion of tricyclic aromatic hydrocarbons.]"	269-783-6	68333-27-7	Carc. 1B	H350	GHS08Dgr	H350				CLP00
